id;updatedDate;publishedDate;title;summary;authors;category;metaData;downloadLink;filePath
http://arxiv.org/abs/1310.3309v1;2013-10-11T23:09:57Z;2013-10-11T23:09:57Z;DynamicResourceManagementUsingOperatingSystemLevelVirtualization.pdf;  This Thesis Expands Upon An Existing System Called Golondrina That Performsautonomic Workload Management Among A Cluster Of Hardware Nodes Runningoperating System Level Virtualization. Golondrina Works By Identifyinglocalized Resource Stress Situations And Attempting To Dissipate Them Byreallocating System Resources And, If Necessary, Migrating Or Replicatingvirtual Machines. It Is Predicted That, Using Golondrina, Efficiency Of Similarsystems Can Be Further Improved By Achieving Greater Resource Utilization Onthe Hardware Nodes While Maintaining Resource Availability For Each Virtualmachine.  The Following Topics Are Discussed  Virtualization Technologies Andassociated Challenges Relating To Resource Management, The Architecture Anddesign Of Golondrina, Intelligent Resource Reallocation Based On Predefinedpolicies, And Preliminary Results Demonstrating The Effects Of A Memoryresource Management Policy On The Performance Of A Web Application Hosted In Avirtual Environment.  This Research Makes A Significant Contribution To The Study Of Virtualizeddata Centres Since Currently No Other System Considers Virtual Machinereplication And Dynamic Memory Reallocation As An Approach To Workloadmanagement.;Alexander Pokluda;cs.DC;Undergraduate Honors Thesis;http://arxiv.org/pdf/1310.3309v1.pdf;./files/DynamicResourceManagementUsingOperatingSystemLevelVirtualization.pdf
http://arxiv.org/abs/1310.5376v1;2013-10-20T21:40:49Z;2013-10-20T21:40:49Z;HypermapHomologyQuantumCodesPh.d.Thesis.pdf;  We Introduce A New Type Of Sparse Css Quantum Error Correcting Code Based Onthe Homology Of Hypermaps. Sparse Quantum Error Correcting Codes Are Ofinterest In The Building Of Quantum Computers Due To Their Ease Ofimplementation And The Possibility Of Developing Fast Decoders For Them. Codesbased On The Homology Of Embeddings Of Graphs, Such As Kitaev's Toric Code,have Been Discussed Widely In The Literature And Our Class Of Codes Generalizethese. We Use Embedded Hypergraphs, Which Are A Generalization Of Graphs Thatcan Have Edges Connected To More Than Two Vertices. We Develop Theorems Andexamples Of Our Hypermap Homology Codes, Especially In The Case That We Choosea Special Type Of Basis In Our Homology Chain Complex. In Particular The Moststraightforward Generalization Of The $m \times M$ Toric Code Tohypermap Homology Codes Gives Us A $[ 3 2 M^2,2,m]$ Code As Compared To Thetoric Code Which Is A $[2m^2,2,m]$ Code. Thus We Can Protect The Same Amount Ofquantum Information, With The Same Error Correcting Capability, Using Lessphysical Qubits.;Martin Leslie;cs.IT;"Author's Ph.D. thesis (University of Arizona, May 2013). Adviser:
  Marek Rychlik";http://arxiv.org/pdf/1310.5376v1.pdf;./files/HypermapHomologyQuantumCodesPh.d.Thesis.pdf
http://arxiv.org/abs/1310.6370v1;2013-10-23T20:00:35Z;2013-10-23T20:00:35Z;FermionicVariationsOnAdsCftThemes.pdf;  This Thesis Aims To Explore The Effects Caused By The Presence Of Grassmannnumbers In Two Different Frameworks Derived From Ads Cft Correspondence  Purelyfermionic Sigma Models And Fluid Gravity Correspondence. The First Analysis Wepresent Deals With Fermionic Sigma Models Constructed By Means Of Purelyfermionic Coset Spaces, Namely We Consider Models With Anticommutingtarget Space Fields Only. We Notice That The Grassmanian Behaviour Of Thefields Implies Several Simplifications When We Derive The Action And Theradiative Corrections, However It Provides Obstructions To Somesupercoordinates Transformations. In The Second Part Of The Work We Extend Thefluid Gravity Correspondence By Considering Supergravity Theories In The Bulkand Computing The Black Hole Superpartner. The Resulting Metric Is A Black Holesolution Of The Supergravity Equations Of Motion And Its Associated Charges Andentropy Depend Upon Grassmann Numbers. Moreover By Fluid Gravity Techniques Wefind That Also The Fluid Dynamics Parameters, Such As The Temperature And Thevelocity, Are In General Affected By Grassmann Numbers.;Andrea Mezzalira;hep-th;PhD thesis (Advisor Pietro Antonio Grassi), 179 pages, 6 figures;http://arxiv.org/pdf/1310.6370v1.pdf;./files/FermionicVariationsOnAdsCftThemes.pdf
http://arxiv.org/abs/1311.0891v1;2013-11-04T21:07:28Z;2013-11-04T21:07:28Z;PhenomenologyOfSupersymmetricModelsWithAnomalousSymmetries$u1_{h}$.pdf;  We Adopt In This Thesis A New Approach By Assuming A Set Of $h$ Charges Thatgive Rise To A Self Consistent Model Of $r$ Parity Breaking And Baryon Numberviolation. As A Consequence Of Our $h$ Charge Assignments, It Is Not Possibleto Generate A Majorana Mass Term For Left Handed Neutrinos. However, A Neutrinodirac Matrix Can Be Built After The Introduction Of Right Handed Neutrinos Withproper $h$ Charges. We Also Show That By Adding A Second Flavon Field Withfractional Charge, It Is Possible To Build A Majorana Neutrino Mass Matrix. Inboth Cases An Anarchical Matrix. The Consequences For Collider Physics Arementioned. We Will Generalize The Mechanism Of Obtain $r$  Parity From Anhorizontal Symmetry To The Context Of $su 5 $ Susy $  \widehat{n}$, Andcomputable Group Theoretical Coefficients That, At Leading Order, Determine Thestructure Of The Neutrino Mass Matrix In A Parameter Independent Way.;Mauricio Velásquez;hep-ph;58 pages, 12 figures, phd thesis;http://arxiv.org/pdf/1311.0891v1.pdf;./files/PhenomenologyOfSupersymmetricModelsWithAnomalousSymmetries$u1_{h}$.pdf
http://arxiv.org/abs/1312.4064v1;2013-12-14T16:50:40Z;2013-12-14T16:50:40Z;ComputationalMethodsInTheFractionalCalculusOfVariationsAndOptimalControl.pdf;  The Fractional Calculus Of Variations And Fractional Optimal Control Aregeneralizations Of The Corresponding Classical Theories, That Allow Problemmodeling And Formulations With Arbitrary Order Derivatives And Integrals.because Of The Lack Of Analytic Methods To Solve Such Fractional Problems,numerical Techniques Are Developed. Here, We Mainly Investigate Theapproximation Of Fractional Operators By Means Of Series Of Integer Orderderivatives And Generalized Finite Differences. We Give Upper Bounds For Theerror Of Proposed Approximations And Study Their Efficiency. Direct Andindirect Methods In Solving Fractional Variational Problems Are Studied Indetail. Furthermore, Optimality Conditions Are Discussed For Different Types Ofunconstrained And Constrained Variational Problems And For Fractional Optimalcontrol Problems. The Introduced Numerical Methods Are Employed To Solve Someillustrative Examples.;Shakoor Pooseh;math.OC;"PhD thesis, Doctoral Programme in Mathematics and Applications
  (PDMA), University of Aveiro and University of Minho, 2013. Supervisor:
  Delfim F. M. Torres; co-supervisor: Ricardo Almeida. Defended and approved
  18-Sept-2013. See http://hdl.handle.net/10773/11510. University of Aveiro,
  PhD thesis, 2013. RIA:hdl.handle.net/10773/11510";http://arxiv.org/pdf/1312.4064v1.pdf;./files/ComputationalMethodsInTheFractionalCalculusOfVariationsAndOptimalControl.pdf
http://arxiv.org/abs/1401.2871v1;2014-01-13T15:33:57Z;2014-01-13T15:33:57Z;TensorRepresentationAndManifoldLearningMethodsForRemoteSensingImages.pdf;  One Of The Main Purposes Of Earth Observation Is To Extract Interestedinformation And Knowledge From Remote Sensing  Rs  Images With High Efficiencyand Accuracy. However, With The Development Of Rs Technologies, Rs Systemprovide Images With Higher Spatial And Temporal Resolution And More Spectralchannels Than Before, And It Is Inefficient And Almost Impossible To Manuallyinterpret These Images. Thus, It Is Of Great Interests To Explore Automatic Andintelligent Algorithms To Quickly Process Such Massive Rs Data With Highaccuracy. This Thesis Targets To Develop Some Efficient Information Extractionalgorithms For Rs Images, By Relying On The Advanced Technologies In Machinelearning. More Precisely, We Adopt The Manifold Learning Algorithms As Themainline And Unify The Regularization Theory, Tensor Based Method, Sparselearning And Transfer Learning Into The Same Framework. The Main Contributionsof This Thesis Are As Follows.;Lefei Zhang;cs.CV;7 pages;http://arxiv.org/pdf/1401.2871v1.pdf;./files/TensorRepresentationAndManifoldLearningMethodsForRemoteSensingImages.pdf
http://arxiv.org/abs/1406.0190v1;2014-06-01T18:13:25Z;2014-06-01T18:13:25Z;AmplifiedQuantumTransforms.pdf;  In This Thesis We Investigate Two New Amplified Quantum Transforms. Inparticular We Create And Analyze The Amplified Quantum Fourier Transform Amplified Qft  And The Amplified Haar Wavelet Transform. First, We Provide Abrief History Of Quantum Mechanics And Quantum Computing. Second, We Examinethe Amplified Qft In Detail And Compare It Against The Quantum Fouriertransform  Qft  And Quantum Hidden Subgroup  Qhs  Algorithms For Solving Thelocal Period Problem. We Calculate The Probabilities Of Success Of Eachalgorithm And Show The Amplified Qft Is Quadratically Faster Than The Qft Andqhs Algorithms. Third, We Examine The Amplified Qft Algorithm For Solving Thelocal Period Problem With An Error Stream. Fourth, We Produce An Uncertaintyrelation For The Amplified Qft Algorithm. Fifth, We Show How The Amplified Haarwavelet Transform Can Solve The Local Constant Or Balanced Signal Decisionproblem Which Is A Generalization Of The Deutsch Jozsa Algorithm.;David Cornwell;quant-ph;PhD Thesis. 149 pages. Defended at UMBC in March 2014;http://arxiv.org/pdf/1406.0190v1.pdf;./files/AmplifiedQuantumTransforms.pdf
http://arxiv.org/abs/1406.3526v5;2017-02-07T10:55:47Z;2014-06-13T13:14:10Z;QuantumLogicAsClassicalLogic.pdf;  We Propose A Semantic Representation Of The Standard Quantum Logic Ql Withina Classical, Normal Modal Logic, And This Via A Lattice Embedding Oforthomodular Lattices Into Boolean Algebras With One Modal Operator. Thus Ourclassical Logic Is A Completion Of The Quantum Logic Ql. In Other Words, Werefute Birkhoff And Von Neumann's Classic Thesis That The Logic  The Formalcharacter  Of Quantum Mechanics Would Be Non Classical As Well As Putnam'sthesis That Quantum Logic  Of His Kind  Would Be The Correct Logic Forpropositional Inference In General. The Propositional Logic Of Quantummechanics Is Modal But Classical, And The Correct Logic For Propositionalinference Need Not Have An Extroverted Quantum Character. One Normal Necessitymodality Suffices To Capture The Subjectivity Of Observation In Quantumexperiments, And This Thanks To Its Failure To Distribute Over Classicaldisjunction. The Key To Our Result Is The Translation Of Quantum Negation Asclassical Negation Of Observability.;Simon Kramer;quant-ph;added Proposition 3 and Appendix A;http://arxiv.org/pdf/1406.3526v5.pdf;./files/QuantumLogicAsClassicalLogic.pdf
http://arxiv.org/abs/1406.7736v2;2015-09-04T20:32:48Z;2014-06-30T13:48:43Z;EquivariantDeformationsOfAlgebraicVarietiesWithAnActionOfAnAlgebraicTorusOfComplexity1.pdf;  Let $x$ Be A 3 Dimensional Affine Variety With A Faithful Action Of A2 Dimensional Torus $t$. Then The Space Of First Order Infinitesimaldeformations $t^1 X $ Is Graded By The Characters Of $t$, And The Zeroth Gradedcomponent $t^1 X _0$ Consists Of All Equivariant First Order  Infinitesimal Deformations.  Suppose That Using The Construction Of Such Varieties From [1], One Canobtain $x$ From A Proper Polyhedral Divisor $\mathscr D$ On $\mathbb P^1$ Suchthat The Tail Cone Of  Any Of  The Used Polyhedra Is Pointed Andfull Dimensional, And All Vertices Of All Polyhedra Are Lattice Points. Then Wecompute $\dim T^1 X _0$ And Find A Formally Versal Equivariant Deformation Of$x$. We Also Establish A Connection Between Our Formula For $\dim T^1 X _0$ Andknown Formulas For The Dimensions Of The Graded Components Of $t^1$ Of Toricvarieties.;Rostislav Devyatov;math.AG;141 pages, PhD thesis, submitted (as a PhD thesis);http://arxiv.org/pdf/1406.7736v2.pdf;./files/EquivariantDeformationsOfAlgebraicVarietiesWithAnActionOfAnAlgebraicTorusOfComplexity1.pdf
http://arxiv.org/abs/1407.6067v1;2014-07-22T23:18:08Z;2014-07-22T23:18:08Z;TheUCurveOptimizationProblemImprovementsOnTheOriginalAlgorithmAndTimeComplexityAnalysis.pdf;  The U Curve Optimization Problem Is Characterized By A Decomposable Inu Shaped Curves Cost Function Over The Chains Of A Boolean Lattice. Thisproblem Can Be Applied To Model The Classical Feature Selection Problem Inmachine Learning. Recently, The U Curve Algorithm Was Proposed To Give Optimalsolutions To The U Curve Problem. In This Article, We Point Out That Theu Curve Algorithm Is In Fact Suboptimal, And Introduce The U Curve Search  Ucs Algorithm, Which Is Actually Optimal. We Also Present The Results Of Optimaland Suboptimal Experiments, In Which Ucs Is Compared With The Ubb Optimalbranch And Bound Algorithm And The Sffs Heuristic, Respectively. We Show That,in Both Experiments, $\proc{ucs}$ Had A Better Performance Than Its Competitor.finally, We Analyze The Obtained Results And Point Out Improvements On Ucs Thatmight Enhance The Performance Of This Algorithm.;Marcelo S. Reis, Carlos E. Ferreira, Junior Barrera, ;cs.LG;"Original results from the Ph.D. thesis of Marcelo S. Reis. This
  thesis can be accessed through the following link:
  http://www.teses.usp.br/teses/disponiveis/45/45134/tde-05022013-123757/en.php";http://arxiv.org/pdf/1407.6067v1.pdf;./files/TheUCurveOptimizationProblemImprovementsOnTheOriginalAlgorithmAndTimeComplexityAnalysis.pdf
http://arxiv.org/abs/1410.5256v1;2014-10-20T13:02:15Z;2014-10-20T13:02:15Z;ScatteringAmplitudesInGaugeTheories.pdf;"  This Thesis Is Focused On The Development Of New Mathematical Methods Forcomputing Multi Loop Scattering Amplitudes In Gauge Theories. In This Work Wecombine, For The First Time, The Unitarity Based Construction For Integrands,and The Recently Introduced Integrand Reduction Through Multivariate Polynomialdivision. After Discussing The Generic Features Of This Novel Reductionalgorithm, We Will Apply It To The One  And Two Loop Five Point Amplitudes In${\cal N}=4$ Sym. The Integrands Of The Multiple Cuts Are Generated Fromproducts Of Tree Level Amplitudes Within The Super Amplitudes Formalism. Thecorresponding Expressions Will Be Used For The Analytic Reconstruction Of Thepolynomial Residues. Their Parametric Form Is Known A Priori, As Derived Bymeans Of Successive Polynomial Divisions Using The Gr\""obner Basis Associatedto The On Shell Denominators. The Integrand Reduction Method Will Be Exploitedto Investigate The Color Kinematic Duality For Multi Loop ${\cal N}=4$ Symscattering Amplitudes. Our Analysis Yields A Suggestive, Systematic Way Togenerate Graphs Which Automatically Satisfy The Color Kinematic Dualities.finally, We Will Extract The Leading Ultra Violet Divergences Of Five Pointone  And Two Loop Amplitudes In ${\cal N}=4$ Sym, Which Represent Aparadigmatic Example For Studying The Uv Behavior Of Supersymmetric Amplitudes.";Ulrich Schubert;hep-ph;Diplom thesis, TUM Munich, date 06/06/2013,113 pages;http://arxiv.org/pdf/1410.5256v1.pdf;./files/ScatteringAmplitudesInGaugeTheories.pdf
http://arxiv.org/abs/1501.05203v3;2015-02-18T07:55:39Z;2015-01-21T15:48:28Z;PhraseBasedLanguageModelForStatisticalMachineTranslationEmpiricalStudy.pdf;  Reordering Is A Challenge To Machine Translation  Mt  Systems. In Mt, Thewidely Used Approach Is To Apply Word Based Language Model  Lm  Which Considersthe Constituent Units Of A Sentence As Words. In Speech Recognition  Sr , Somephrase Based Lm Have Been Proposed. However, Those Lms Are Not Necessarilysuitable Or Optimal For Reordering. We Propose Two Phrase Based Lms Whichconsiders The Constituent Units Of A Sentence As Phrases. Experiments Show Thatour Phrase Based Lms Outperform The Word Based Lm With The Respect Ofperplexity And N Best List Re Ranking.;Geliang Chen;cs.CL;"supplementary material of http://arxiv.org/abs/1501.04324. This
  version is identical to the Bachelor thesis of Geliang Chen archived on the
  20th June 2013 in Peking University. Thesis advisor: Professor Jia Xu";http://arxiv.org/pdf/1501.05203v3.pdf;./files/PhraseBasedLanguageModelForStatisticalMachineTranslationEmpiricalStudy.pdf
http://arxiv.org/abs/1509.07167v1;2015-09-23T22:05:19Z;2015-09-23T22:05:19Z;TheoreticalFoundationsAndApplicationsOfTheLoopTreeDualityInQuantumFieldTheories.pdf;  The Loop Tree Duality  Ltd  Is A Novel Perturbative Method In Qft Thatestablishes A Relation Between Loop Level And Tree Level Scattering Amplitudes.this Is Achieved By Directly Applying The Residue Theorem To Theloop Energy Integration. The Result Is A Sum Over All Possible Single Cuts Ofthe Feynman Diagram In Consideration Integrated Over A Modified Phase Space.these Single Cut Integrals, Called Dual Contributions, Are In Fact Tree Levelobjects And Thus Give Rise To The Opportunity Of Bringing Loop  Andtree Contributions Together, Treating Them Simultaneously In A Common Montecarlo Event Generator. Initially Introduced For One Loop Scalar Integrals, Theapplicability Of The Ltd Has Been Expanded Ever Since. In This Thesis, We Showhow To Deal With Feynman Graphs Beyond Simple Poles By Taking Advantage Ofintegration By Parts  Ibp  Relations. Furthermore, We Investigate Thecancellation Of Singularities Among Dual Contributions As Well As Between Realand Virtual Corrections. For The First Time, A Numerical Implementation Of Theltd Was Done In The Form Of A Computer Program That Calculates One Loopscattering Diagrams. We Present Details On The Contour Deformation Employedalongside The Results For Scalar Integrals Up To The Pentagon  And Tensorintegrals Up To The Hexagon Level.;Sebastian Buchta;hep-ph;152 pages, Ph.D. thesis;http://arxiv.org/pdf/1509.07167v1.pdf;./files/TheoreticalFoundationsAndApplicationsOfTheLoopTreeDualityInQuantumFieldTheories.pdf
http://arxiv.org/abs/1510.05336v1;2015-10-19T02:40:33Z;2015-10-19T02:40:33Z;ClusteringIsEasyWhen....what.pdf;"  It Is Well Known That Most Of The Common Clustering Objectives Are Np Hard Tooptimize. In Practice, However, Clustering Is Being Routinely Carried Out. Oneapproach For Providing Theoretical Understanding Of This Seeming Discrepancy Isto Come Up With Notions Of Clusterability That Distinguish Realisticallyinteresting Input Data From Worst Case Data Sets. The Hope Is That There Willbe Clustering Algorithms That Are Provably Efficient On Such ""clusterable""instances. This Paper Addresses The Thesis That The Computational Hardness Ofclustering Tasks Goes Away For Inputs That One Really Cares About. In Otherwords, That ""clustering Is Difficult Only When It Does Not Matter""  The\emph{cdnm Thesis} For Short .  I Wish To Present A A Critical Bird's Eye Overview Of The Results Publishedon This Issue So Far And To Call Attention To The Gap Between Available Anddesirable Results On This Issue. A Longer, More Detailed Version Of This Noteis Available As Arxiv 1507.05307.  I Discuss Which Requirements Should Be Met In Order To Provide Formal Supportto The The Cdnm Thesis And Then Examine Existing Results In View Of Theserequirements And List Some Significant Unsolved Research Challenges In Thatdirection.";Shai Ben-David;stat.ML;5 pages;http://arxiv.org/pdf/1510.05336v1.pdf;./files/ClusteringIsEasyWhen....what.pdf
http://arxiv.org/abs/1512.07444v1;2015-12-23T12:02:11Z;2015-12-23T12:02:11Z;ExploitingHierarchyForRankingBasedRecommendation.pdf;"  The Purpose Of This Master's Thesis Is To Study And Develop A New Algorithmicframework For Collaborative Filtering  Cf  To Generate Recommendations. Themethod We Propose Is Based On The Exploitation Of The Hierarchical Structure Ofthe Item Space And Intuitively ""stands"" On The Property Of Near Completedecomposability  Ncd  Which Is Inherent In The Structure Of The Majority Ofhierarchical Systems. Building On The Intuition Behind The Ncdawarerankalgorithm And Its Related Concept Of Ncd Proximity, We Model Our System In Away That Illuminates Its Endemic Characteristics And We Propose A Newalgorithmic Framework For Recommendations, Called Hir. We Focus On Combiningthe Direct With The Ncd ""neighborhoods"" Of Items To Achieve Bettercharacterization Of The Inter Item Relations, In Order To Improve The Qualityof Recommendations And Alleviate Sparsity Related Problems.";Marianna Kouneli;cs.IR;"81 pages, M.Sc. Thesis (in Greek), Department of Computer Engineering
  and Informatics, University of Patras";http://arxiv.org/pdf/1512.07444v1.pdf;./files/ExploitingHierarchyForRankingBasedRecommendation.pdf
http://arxiv.org/abs/1604.02522v2;2017-05-17T04:23:41Z;2016-04-09T04:44:02Z;UnderstandingMusicalDiversityViaOnlineSocialMedia.pdf;  Musicologists And Sociologists Have Long Been Interested In Patterns Of Musicconsumption And Their Relation To Socioeconomic Status. In Particular, Theomnivore Thesis Examines The Relationship Between These Variables And Thediversity Of Music A Person Consumes. Using Data From Social Media Users Oflast.fm And Twitter, We Design And Evaluate A Measure That Reasonably Capturesdiversity Of Musical Tastes. We Use That Measure To Explore Associationsbetween Musical Diversity And Variables That Capture Socioeconomic Status,demographics, And Personal Traits Such As Openness And Degree Of Interest Inmusic  Into Ness . Our Musical Diversity Measure Can Provide A Useful Means Forstudies Of Musical Preferences And Consumption. Also, Our Study Of The Omnivorethesis Provides Insights That Extend Previous Survey And Interview Basedstudies.;Minsu Park, Ingmar Weber, Mor Naaman, Sarah Vieweg, ;cs.CY;"10 pages, 1 figure, 2 tables, Accepted to the 10th International AAAI
  Conference on Web and Social Media, ICWSM'16";http://arxiv.org/pdf/1604.02522v2.pdf;./files/UnderstandingMusicalDiversityViaOnlineSocialMedia.pdf
http://arxiv.org/abs/1604.08120v1;2016-04-27T15:52:18Z;2016-04-27T15:52:18Z;ExtractingTemporalAndCausalRelationsBetweenEvents.pdf;  Structured Information Resulting From Temporal Information Processing Iscrucial For A Variety Of Natural Language Processing Tasks, For Instance Togenerate Timeline Summarization Of Events From News Documents, Or To Answertemporal Causal Related Questions About Some Events. In This Thesis We Presenta Framework For An Integrated Temporal And Causal Relation Extraction System.we First Develop A Robust Extraction Component For Each Type Of Relations, I.e.temporal Order And Causality. We Then Combine The Two Extraction Componentsinto An Integrated Relation Extraction System, Catena   Causal And Temporalrelation Extraction From Natural Language Texts   , By Utilizing Thepresumption About Event Precedence In Causality, That Causing Events Musthappened Before Resulting Events. Several Resources And Techniques To Improveour Relation Extraction Systems Are Also Discussed, Including Word Embeddingsand Training Data Expansion. Finally, We Report Our Adaptation Efforts Oftemporal Information Processing For Languages Other Than English, Namelyitalian And Indonesian.;Paramita Mirza;cs.CL;PhD Thesis;http://arxiv.org/pdf/1604.08120v1.pdf;./files/ExtractingTemporalAndCausalRelationsBetweenEvents.pdf
http://arxiv.org/abs/1609.04286v1;2016-09-14T14:17:53Z;2016-09-14T14:17:53Z;DetectingFastTimeVariationsInTheSupernovaNeutrinoFluxWithHyperKamiokande.pdf;  For Detection Of Neutrinos From Galactic Supernovae, The Plannedhyper Kamiokande Detector Will Be The First Detector That Delivers Both A Highevent Rate  About One Third Of The Icecube Rate  And Event By Event Energyinformation. In This Thesis, We Use A Three Dimensional Computer Simulation Bythe Garching Group To Find Out Whether This Additional Information Can Be Usedto Improve The Detection Prospects Of Fast Time Variations In The Neutrinoflux.  We Find That The Amplitude Of Sasi Oscillations Of The Neutrino Number Fluxis Energy Dependent. However, In This Simulation, The Larger Amplitude In Someenergy Bins Is Not Sufficient To Counteract The Increased Noise Caused By Thelower Event Rate. Finally, We Derive A Condition Describing When It Isadvantageous To Consider An Energy Bin Instead Of The Total Signal And Showthat This Condition Is Satisfied If The Oscillation Of The Mean Neutrino Energyis Increased Slightly.;Jost Migenda;physics.ins-det;"83 pages, 29 figures. Master's thesis at Technische Universit\""at
  M\""unchen / Max-Planck-Institut f\""ur Physik";http://arxiv.org/pdf/1609.04286v1.pdf;./files/DetectingFastTimeVariationsInTheSupernovaNeutrinoFluxWithHyperKamiokande.pdf
http://arxiv.org/abs/1610.03429v2;2016-12-10T01:17:53Z;2016-10-11T17:12:30Z;ElectronicPropertiesOfNanoAndMolecularQuantumDevices.pdf;  The Exploring And Understanding The Electronic Properties Of Moleculesconnected To Metallic Leads Is A Vital Part Of Nanoscience If Molecule Is Tohave A Future. This Thesis Documents A Study For Various Families Of Organicand Organometallic Molecules, Which Offer Unique Concepts And New Insights Intothe Electronic Properties Of Molecular Junctions. Different Families Ofmolecules Were Studied Using A Combination Of Density Functional Theory Dft Andnonequilibrium Greens Function Formalism Of Transport Theory.the Main Resultsof This Thesis Are As Follows. A Quantum Circuit Rule For Combining Quantuminterference Effects In The Conductive Properties Of Oligo Phenyleneethynyleneope Type Molecules Possessing Three Aromatic Rings Was Investigated Boththeoretically And Experimentally. The Theoretical And Experimental Studies Ofconductance And The Decay Of Conductance As A Function Of Molecular Lengthwithin A Homologous Series Of Oligoynes. The Single Molecule Conductances Of Aseries Of Bis Terpyridine Complexes Featuring Ru, Fe, And Co Metal Ions Andtrimethylsilylethynyl Or Thiomethyl Surface Contact Groups Have Been Determinedtheoretically And Experimentally.;Oday A. Al-Owaedi;physics.comp-ph;0;http://arxiv.org/pdf/1610.03429v2.pdf;./files/ElectronicPropertiesOfNanoAndMolecularQuantumDevices.pdf
http://arxiv.org/abs/1709.04947v2;2019-06-19T16:49:35Z;2017-09-14T18:53:42Z;GeneralizedUncertaintyPrincipleAndQuantumGravityPhenomenology.pdf;  The Fundamental Physical Description Of Nature Is Based On Two Mutuallyincompatible Theories  Quantum Mechanics And General Relativity. Theirunification In A Theory Of Quantum Gravity  Qg  Remains One Of The Mainchallenges Of Theoretical Physics. Quantum Gravity Phenomenology  Qgp  Studiesqg Effects In Low Energy Systems. The Basis Of One Such Phenomenological Modelis The Generalized Uncertainty Principle  Gup , Which Is A Modified Heisenberguncertainty Relation And Predicts A Deformed Canon Ical Commutator. In Thisthesis, We Compute Planck Scale Corrections To Angular Momentum Eigenvalues,the Hydrogen Atom Spectrum, The Stern Gerlach Experiment, And Theclebsch Gordan Coefficients. We Then Rigorously Analyze The Gup Perturbedharmonic Oscillator And Study New Coherent And Squeezed States. Furthermore, Weintroduce A Scheme For Increasing The Sensitivity Of Optomechanical Experimentsfor Testing Qg Effects. Finally, We Suggest Future Projects That Maypotentially Test Qg Effects In The Laboratory.;Pasquale Bosso;gr-qc;"PhD Thesis. University of Lethbridge, August 2017. PhD Advisors: S.
  Das";http://arxiv.org/pdf/1709.04947v2.pdf;./files/GeneralizedUncertaintyPrincipleAndQuantumGravityPhenomenology.pdf
http://arxiv.org/abs/1803.01311v1;2018-03-04T07:29:12Z;2018-03-04T07:29:12Z;ReliabilityEvaluationOfFoldedHypercubesInTermsOfComponentConnectivity.pdf;  The Component Connectivity Is The Generalization Of Connectivity Which Is Anparameter For The Reliability Evaluation Of Interconnection Networks. The$g$ Component Connectivity $c\kappa_{g} G $ Of A Non Complete Connected Graph$g$ Is The Minimum Number Of Vertices Whose Deletion Results In A Graph With Atleast $g$ Components. The Results In [component Connectivity Of The Hypercubes,international Journal Of Computer Mathematics 89  2012  137 145] By Hsu Et Al.determines The Component Connectivity Of The Hypercubes. As An Invariant Of Thehypercube, We Determine The $ G 1 $ Component Connectivity Of The Foldedhypercube $c\kappa_{g} Fq_{n} =g N 1  \frac{1}{2}g G 1  1$ For $1\leq G \leqn 1, N\geq 8$ In This Paper.;Shuli Zhao, Weihua Yang, ;math.CO;"The work was included in the MS thesis of the first author in [On the
  component connectiviy of hypercubes and folded hypercubes, MS Thesis at
  Taiyuan University of Technology, June 2017]";http://arxiv.org/pdf/1803.01311v1.pdf;./files/ReliabilityEvaluationOfFoldedHypercubesInTermsOfComponentConnectivity.pdf
http://arxiv.org/abs/1803.03108v1;2018-02-24T11:22:21Z;2018-02-24T11:22:21Z;UmbralCalculus,ADifferentMathematicalLanguage.pdf;"  This Thesis Is Intended To Provide An Account Of The Theory And Applicationsof Operational Methods That Allow The ""translation"" Of The Theory Of Specialfunctions And Polynomials Into A ""different"" Mathematical Language. Thelanguage We Are Referring To Is That Of Symbolic Methods, Largely Based On Aformalism Of Umbral Type Which Provides A Tremendous Simplification Of Thederivation Of The Associated Properties. The Strategy We Will Follow Is That Ofestablishing The Rules To Replace Higher Trascendental Functions In Terms Ofelementary Functions And To Take Advantage From Such A Recasting.";Silvia Licciardi;math.CA;"It is a PhD Thesis in Mathematics and Computer Sciences, 21-02-2018,
  University of Catania, Italy. Supervisors: Prof. Giuseppe Dattoli, Prof.
  Vittorio Romano. It consists of 265 pages, 53 figures. dmi.unict.it";http://arxiv.org/pdf/1803.03108v1.pdf;./files/UmbralCalculus,ADifferentMathematicalLanguage.pdf
